name,state,population,lat,lon,pleasant
aurora,ne,4496,40.863867,-98.006966,0.08493150684931507
sullivan,il,4494,39.595656,-88.608809,0.1095890410958904
unalaska,ak,4491,53.910799,-166.527446,0
fayette,al,4490,33.694215,-87.831169,0.13150684931506848
selmer,tn,4488,35.171442,-88.596257,0.19390581717451524
mount vernon,ia,4486,41.92365,-91.423763,0.06301369863013699
pittsfield,il,4485,39.600547,-90.81014,0.14246575342465753
fruitland park,fl,4483,28.858659,-81.920772,0.26575342465753427
haskell,ar,4480,34.509238,-92.641861,0.0821917808219178
nashville,ar,4479,33.940885,-93.851669,0.054945054945054944
ashdown,ar,4479,33.674529,-94.126627,0.09863013698630137
oconto,wi,4476,44.891297,-87.868431,0.0273972602739726
mead,co,4476,40.226983,-104.988312,0.005633802816901409
ste. genevieve,mo,4472,37.975019,-90.049982,0.16164383561643836
middletown,md,4469,39.440253,-77.535522,0.09315068493150686
st. james,mn,4467,43.983362,-94.625392,0.1274787535410765
lebanon,il,4467,38.602516,-89.813,0.10684931506849316
geneva,al,4460,31.044886,-85.876818,0.13972602739726028
valdese,nc,4459,35.755545,-81.572674,0.06318681318681318
goodland,ks,4457,39.348512,-101.713819,0.0027397260273972603
hearne,tx,4456,30.877062,-96.595217,0.12362637362637363
clintonville,wi,4455,44.62212,-88.751714,0.03561643835616438
elberton,ga,4453,34.106786,-82.872634,0.18904109589041096
summerville,ga,4452,34.478751,-85.349071,0.12876712328767123
tuscola,il,4443,39.798248,-88.275285,0.08767123287671233
newport,vt,4442,44.941598,-72.219478,0.008771929824561403
baxley,ga,4440,31.764743,-82.351753,0.14520547945205478
vilonia,ar,4439,35.078761,-92.215421,0.07945205479452055
winona,ms,4439,33.490168,-89.729235,0.1298342541436464
perryville,md,4437,39.572165,-76.068082,0
osage beach,mo,4433,38.135313,-92.650926,0.1295774647887324
greendale,in,4431,39.147872,-84.830088,0.09315068493150686
lawrenceville,il,4427,38.726301,-87.687406,0.12602739726027398
creedmoor,nc,4425,36.125026,-78.677955,0.14246575342465753
castle hills,tx,4424,29.524727,-98.519054,0.14520547945205478
jacksboro,tx,4424,33.223453,-98.159582,0.07407407407407407
tazewell,va,4421,37.128924,-81.506526,0.12054794520547946
sparta,il,4419,38.137655,-89.72782,0.16164383561643836
silverthorne,co,4418,39.654012,-106.092443,0
west peoria,il,4418,40.697223,-89.63939,0.09863013698630137
sykesville,md,4412,39.372069,-76.97172,0.15342465753424658
scottsville,ky,4411,36.749018,-86.196117,0.1095890410958904
ligonier,in,4405,41.464996,-85.594642,0.08493150684931507
lindstrom,mn,4401,45.404614,-92.865083,0.0410958904109589
coopertown,tn,4401,36.414359,-86.96569,0.13150684931506848
adamsville,al,4400,33.60575,-86.97465,0.17534246575342466
california,mo,4396,38.630306,-92.567079,0.09863013698630137
greenville,ky,4395,37.211286,-87.176255,0.1994459833795014
kanab,ut,4394,37.034425,-112.529831,0.0084985835694051
coleman,tx,4393,31.831378,-99.422201,0.06301369863013699
edwardsville,ks,4390,39.078168,-94.818818,0.12876712328767123
daytona beach shores,fl,4389,29.171252,-80.980749,0.3424657534246575
harrogate,tn,4388,36.574403,-83.64651,0.14985590778097982
barrow,ak,4384,71.2535,-156.800072,0
rogersville,tn,4383,36.407966,-83.003786,0.11232876712328767
social circle,ga,4383,33.649915,-83.708316,0
madeira beach,fl,4380,27.79556,-82.791566,0.3643835616438356
black diamond,wa,4376,47.314746,-122.017696,0.0027397260273972603
amite,la,4375,30.732164,-90.515286,0.2747875354107649
lyons,ga,4375,32.204915,-82.321208,0.27472527472527475
hyde park,ut,4375,41.800819,-111.81165,0.0027472527472527475
mauston,wi,4374,43.799976,-90.079554,0.05509641873278237
isle of palms,sc,4371,32.803944,-79.752353,0
san diego,tx,4368,27.760891,-98.238906,0.0821917808219178
magee,ms,4368,31.872618,-89.733424,0.2136986301369863
dilworth,mn,4366,46.879436,-96.698332,0.06575342465753424
cochran,ga,4363,32.387346,-83.351397,0.13972602739726028
florence,ms,4363,32.155606,-90.122352,0.12054794520547946
maize,ks,4362,37.774957,-97.459232,0.07945205479452055
viroqua,wi,4362,43.55752,-90.88671,0.0547945205479452
buchanan,mi,4362,41.828291,-86.365974,0.09315068493150686
lamar,mo,4361,37.493918,-94.278428,0
south haven,mi,4359,42.401545,-86.267118,0.07123287671232877
hurstbourne,ky,4359,38.236623,-85.589598,0.14794520547945206
brookfield,mo,4358,39.785329,-93.077967,0
rockford,mn,4358,45.092491,-93.745486,0.09315068493150686
sauk centre,mn,4357,45.737748,-94.952759,0.07988980716253444
benton,ky,4357,36.852038,-88.358402,0.2136986301369863
paxton,il,4357,40.456293,-88.103399,0.14600550964187328
dawson,ga,4353,31.771864,-84.443499,0.15616438356164383
tiptonville,tn,4352,36.377308,-89.481124,0.09695290858725762
parker,tx,4352,33.063326,-96.625699,0.07671232876712329
del mar,ca,4351,32.962852,-117.262438,0
verdigris,ok,4351,36.253131,-95.657924,0.17142857142857143
chatsworth,ga,4351,34.781091,-84.782472,0.2054794520547945
coopersville,mi,4351,43.065467,-85.933752,0.0547945205479452
denton,md,4349,38.879421,-75.824452,0.22527472527472528
vandalia,mo,4348,39.307965,-91.489341,0.14246575342465753
pinetop-lakeside,az,4345,34.15148,-109.967507,0
hometown,il,4342,41.731248,-87.731134,0.10684931506849316
camanche,ia,4341,41.792708,-90.276227,0.09550561797752809
shelley,id,4339,43.379492,-112.126093,0.0027397260273972603
medford,wi,4338,45.137789,-90.344444,0.0136986301369863
belton,sc,4336,34.523244,-82.493947,0.1506849315068493
cramerton,nc,4328,35.235374,-81.074263,0.13150684931506848
cortland,il,4325,41.9377,-88.691396,0.06043956043956044
dumas,ar,4323,33.88479,-91.486337,0.07799442896935933
anna,il,4321,37.467108,-89.234522,0.13424657534246576
american falls,id,4321,42.78263,-112.854229,0.005479452054794521
whiteland,in,4320,39.552419,-86.074831,0.10136986301369863
cockrell hill,tx,4316,32.738182,-96.88855,0.09041095890410959
temple,ga,4313,33.733245,-85.027295,0.18356164383561643
carver,mn,4311,44.753601,-93.638651,0.0547945205479452
groesbeck,tx,4304,31.525623,-96.528061,0.0958904109589041
hokes bluff,al,4301,33.989682,-85.862873,0.2011173184357542
rockmart,ga,4300,34.010056,-85.047656,0.18356164383561643
berryville,va,4300,39.15105,-77.982333,0.16712328767123288
osawatomie,ks,4297,38.49993,-94.945895,0.10136986301369863
pleasant view,tn,4295,36.389297,-87.045501,0.12876712328767123
monte vista,co,4294,37.578541,-106.15063,0
west wendover,nv,4294,40.740253,-114.078633,0.07945205479452055
la joya,tx,4291,26.250559,-98.46925,0.11232876712328767
hampton,ia,4290,42.742005,-93.204968,0.061452513966480445
watertown,mn,4289,44.960214,-93.843921,0.09315068493150686
caldwell,tx,4283,30.531315,-96.700624,0.22802197802197802
surfside beach,sc,4280,33.609651,-78.97754,0
louisburg,ks,4276,38.609846,-94.691657,0.1178082191780822
point pleasant,wv,4276,38.850214,-82.131978,0.11232876712328767
jourdanton,tx,4275,28.913728,-98.541069,0.11506849315068493
buhl,id,4275,42.598318,-114.759576,0.005479452054794521
spindale,nc,4263,35.359923,-81.923272,0.09141274238227147
bellville,tx,4262,29.947094,-96.260124,0.22437673130193905
euharlee,ga,4261,34.143586,-84.932752,0.11506849315068493
mitchell,in,4252,38.736046,-86.474163,0
walhalla,sc,4251,34.769515,-83.055469,0.17534246575342466
indian rocks beach,fl,4251,27.897003,-82.843571,0
paintsville,ky,4249,37.816989,-82.806929,0.25069637883008355
lonoke,ar,4249,34.790792,-91.907367,0.07945205479452055
wolfforth,tx,4249,33.516917,-102.004503,0.0684931506849315
bristow,ok,4248,35.833592,-96.394395,0.10684931506849316
morgan's point resort,tx,4247,31.152148,-97.458825,0.11898016997167139
adel,ia,4245,41.607132,-94.011864,0.07123287671232877
grafton,nd,4243,48.414688,-97.406258,0.03287671232876712
clarkdale,az,4240,34.748195,-112.058559,0.1745152354570637
mary esther,fl,4238,30.411654,-86.659006,0.2356164383561644
north wilkesboro,nc,4226,36.172881,-81.139076,0.1232876712328767
westover,wv,4223,39.635174,-79.967353,0.10684931506849316
dilley,tx,4223,28.667515,-99.176465,0.10684931506849316
cornelia,ga,4223,34.516629,-83.531473,0.14794520547945206
pendleton,in,4219,40.008509,-85.760809,0.10410958904109589
slaughterville,ok,4217,35.094631,-97.282809,0.15616438356164383
cotulla,tx,4216,28.436342,-99.236695,0.10684931506849316
millsboro,de,4216,38.586608,-75.300853,0.1232876712328767
chariton,ia,4214,41.017574,-93.309448,0.15616438356164383
beaufort,nc,4212,34.729101,-76.653761,0.25205479452054796
dillon,mt,4210,45.217052,-112.63436,0
prescott,wi,4208,44.752785,-92.788716,0.07397260273972603
dyersville,ia,4204,42.481486,-91.116598,0.10410958904109589
jefferson,ia,4204,42.016752,-94.379417,0.07123287671232877
holmes beach,fl,4199,27.510568,-82.715538,0
springville,al,4198,33.74472,-86.488817,0.17534246575342466
pittsboro,nc,4198,35.725899,-79.172147,0.12876712328767123
comanche,tx,4197,31.900479,-98.604363,0.08055555555555556
argo,al,4196,33.691576,-86.503766,0.17534246575342466
hazlehurst,ga,4196,31.864128,-82.599276,0.14520547945205478
dimmitt,tx,4195,34.547895,-102.306845,0.07123287671232877
centralia,mo,4194,39.210649,-92.134422,0.1095890410958904
northwoods,mo,4193,38.703542,-90.282381,0.12602739726027398
la verkin,ut,4193,37.231207,-113.251896,0.11232876712328767
monongahela,pa,4192,40.191166,-79.922476,0.10410958904109589
canton,nc,4190,35.53885,-82.848575,0.0027397260273972603
trent woods,nc,4189,35.082008,-77.091963,0.16712328767123288
leland,ms,4188,33.404834,-90.890925,0.09141274238227147
gatlinburg,tn,4184,35.724929,-83.493637,0.14520547945205478
china grove,nc,4182,35.571859,-80.578897,0.12876712328767123
rutherfordton,nc,4182,35.364178,-81.961307,0.09141274238227147
oakwood,ga,4178,34.222323,-83.884887,0.1726027397260274
wadena,mn,4176,46.447194,-95.126697,0.0410958904109589
clay center,ks,4173,39.381182,-97.127372,0.043835616438356165
carlisle,ia,4168,41.513613,-93.496853,0.0958904109589041
columbiana,al,4168,33.19145,-86.615666,0.1780821917808219
wayland,mi,4166,42.673081,-85.641727,0.06027397260273973
austin,in,4158,38.741694,-85.811817,0.14794520547945206
indian river shores,fl,4156,27.710084,-80.382032,0.3589041095890411
jasper,fl,4155,30.530968,-82.958434,0.12876712328767123
sullivan,in,4155,39.097288,-87.407322,0.12876712328767123
randleman,nc,4153,35.815923,-79.807656,0.18904109589041096
taylor,az,4151,34.442748,-110.098534,0
grant,mn,4147,45.082077,-92.910948,0.06027397260273973
st. james,mo,4145,38.002356,-91.613372,0.09863013698630137
morrison,il,4145,41.807854,-89.961698,0.055710306406685235
goodview,mn,4144,44.068809,-91.714643,0.09269662921348315
pipestone,mn,4141,43.995374,-96.31108,0.09041095890410959
hickory creek,tx,4139,33.111111,-97.032794,0.07123287671232877
ely,nv,4134,39.264897,-114.870869,0
trenton,tn,4134,35.973196,-88.945218,0.06301369863013699
broken bow,ok,4131,34.027882,-94.742231,0.08767123287671233
woodruff,sc,4129,34.740262,-82.02936,0.21098265895953758
williamston,sc,4124,34.619083,-82.480385,0.2356164383561644
medina,tn,4124,35.836734,-88.79893,0.06301369863013699
malden,mo,4121,36.59093,-89.978619,0.11506849315068493
vidalia,la,4112,31.566753,-91.440443,0.2299168975069252
metter,ga,4111,32.396607,-82.062596,0.0896358543417367
reedsport,or,4107,43.698854,-124.111918,0
smithville,tx,4101,30.007159,-97.15041,0.18282548476454294
burgaw,nc,4100,34.55311,-77.916282,0.24383561643835616
nassau bay,tx,4100,29.544767,-95.087482,0.3452054794520548
caro,mi,4099,43.489303,-83.401744,0.04657534246575343
manchester,ga,4095,32.859057,-84.634374,0.2136986301369863
cold spring,mn,4094,45.457426,-94.429757,0.0446927374301676
pilot point,tx,4093,33.396021,-96.952835,0.07123287671232877
louisville,tn,4092,35.825881,-84.063677,0.14520547945205478
butler,mo,4091,38.259362,-94.339531,0.1178082191780822
waverly,tn,4090,36.094189,-87.78513,0.17280453257790368
dundee,fl,4090,28.017259,-81.603436,0.27123287671232876
haleyville,al,4088,34.233832,-87.617574,0
berne,in,4084,40.657271,-84.955505,0.09315068493150686
fort gibson,ok,4083,35.782187,-95.260107,0.06077348066298342
weston,wv,4082,39.038762,-80.462208,0.15616438356164383
fulton,ms,4077,34.26288,-88.401928,0.11232876712328767
fredericktown,mo,4076,37.562953,-90.303512,0.16524216524216523
laurel,de,4075,38.570909,-75.571675,0.1232876712328767
senoia,ga,4073,33.307634,-84.55477,0.12876712328767123
woodson terrace,mo,4072,38.728691,-90.360075,0.12602739726027398
livingston,tn,4071,36.38791,-85.327301,0
bunkie,la,4066,30.955332,-92.185997,0.10684931506849316
hallsville,tx,4065,32.499243,-94.567838,0.09315068493150686
eldorado,il,4064,37.811726,-88.441578,0.12602739726027398
cannon falls,mn,4062,44.517265,-92.889342,0.06027397260273973
chelan,wa,4060,47.844374,-120.011877,0.0273972602739726
elkin,nc,4060,36.263365,-80.847106,0.1232876712328767
grayson,ky,4058,38.334097,-82.935865,0.11232876712328767
scandia,mn,4057,45.251536,-92.833409,0.0410958904109589
grant-valkaria,fl,4056,27.934301,-80.565885,0
algonac,mi,4055,42.621322,-82.534956,0
fenton,mo,4052,38.528559,-90.450541,0.09315068493150686
thomasville,al,4051,31.911088,-87.741856,0
morgan,ut,4049,41.042314,-111.680637,0.021917808219178082
manning,sc,4037,33.692966,-80.217814,0.13150684931506848
fremont,mi,4036,43.462476,-85.954758,0.0547945205479452
pocola,ok,4031,35.251531,-94.467919,0.0684931506849315
mosinee,wi,4030,44.791848,-89.684265,0.054945054945054944
rigby,id,4029,43.673512,-111.912357,0
baxter springs,ks,4028,37.019951,-94.734961,0.11506849315068493
spencer,ok,4027,35.510786,-97.371536,0.11506849315068493
fordyce,ar,4027,33.818117,-92.417566,0.12054794520547946
madison,ga,4026,33.579038,-83.475971,0
san joaquin,ca,4022,36.605569,-120.189922,0.005494505494505495
stilwell,ok,4016,35.815224,-94.631465,0.12602739726027398
alvarado,tx,4015,32.406114,-97.216008,0.1178082191780822
aumsville,or,4013,44.846182,-122.869896,0
forsyth,ga,4013,33.034543,-83.938062,0.2136986301369863
crescent springs,ky,4010,39.054632,-84.577687,0.09315068493150686
de motte,in,4007,41.199204,-87.195622,0.07671232876712329
columbus,mn,4007,45.255738,-93.11287,0.1178082191780822
bloomfield hills,mi,4004,42.581359,-83.246418,0.10684931506849316
le sueur,mn,3999,44.468376,-93.902549,0.06593406593406594
ridgeland,sc,3999,32.468844,-80.921125,0.1506849315068493
rossville,ga,3997,34.975773,-85.289568,0.14246575342465753
rose hill,ks,3995,37.571159,-97.135383,0.10684931506849316
belleair,fl,3992,27.935974,-82.812777,0
shallotte,nc,3991,33.974473,-78.379584,0
otsego,mi,3991,42.456605,-85.697491,0.07671232876712329
ball,la,3990,31.418778,-92.408383,0.10684931506849316
dewey-humboldt,az,3988,34.517438,-112.249771,0.010958904109589041
le claire,ia,3982,41.595594,-90.377006,0.06575342465753424
washington,ga,3981,33.732289,-82.743613,0.18904109589041096
mulberry,fl,3976,27.899615,-82.012145,0.3698630136986301
walthourville,ga,3974,31.77224,-81.617283,0.18904109589041096
fairway,ks,3970,39.024403,-94.628726,0.12876712328767123
lafayette,or,3969,45.246167,-123.1115,0
larned,ks,3967,38.183112,-99.101162,0.0893854748603352
wallace,nc,3964,34.738128,-77.990783,0.15702479338842976
hugoton,ks,3964,37.175341,-101.346785,0.07945205479452055
fortville,in,3957,39.924807,-85.846348,0.10027855153203342
gamewell,nc,3957,35.863736,-81.597929,0.06318681318681318
port aransas,tx,3955,27.820898,-97.089193,0.3434065934065934
lewisburg,wv,3949,37.809397,-80.432601,0.07945205479452055
park rapids,mn,3947,46.917687,-95.059554,0.03021978021978022
williamstown,ky,3943,38.639837,-84.572539,0.09315068493150686
deer park,wa,3941,47.964224,-117.4398,0
franklin,nc,3940,35.17993,-83.382319,0.07222222222222222
norton,va,3939,36.931549,-82.625996,0.1589041095890411
weaverville,nc,3936,35.699321,-82.555719,0.0027397260273972603
hephzibah,ga,3936,33.292757,-82.095321,0.0958904109589041
herculaneum,mo,3935,38.257558,-90.39313,0.08767123287671233
west columbia,tx,3935,29.141926,-95.649452,0.20821917808219179
centerville,mn,3930,45.163515,-93.054296,0.1178082191780822
wilmer,tx,3928,32.59903,-96.681606,0.09041095890410959
tabor,nc,3927,34.154503,-78.873181,0.19452054794520549
huntingdon,tn,3926,36.006102,-88.41725,0.17280453257790368
hazlehurst,ms,3924,31.863858,-90.392793,0.16164383561643836
madill,ok,3923,34.086003,-96.774992,0.0521978021978022
portland,mi,3923,42.868941,-84.898391,0.0547945205479452
mcgehee,ar,3919,33.627949,-91.395599,0.07799442896935933
union springs,al,3919,32.139506,-85.714623,0.1232876712328767
whitesboro,tx,3909,33.659581,-96.903694,0.0821917808219178
walton,ky,3907,38.862346,-84.614948,0.09315068493150686
lowell,mi,3906,42.9346,-85.346219,0.06027397260273973
argyle,tx,3905,33.105115,-97.179016,0.07123287671232877
presidio,tx,3904,29.56036,-104.365321,0.0755813953488372
elba,al,3903,31.417313,-86.077189,0.18823529411764706
north wildwood,nj,3901,39.004328,-74.799458,0.21005917159763313
carmel-by-the-sea,ca,3897,36.552946,-121.921889,0
chilton,wi,3896,44.028082,-88.163723,0.03287671232876712
crane,tx,3895,31.391893,-102.350425,0.0027397260273972603
friona,tx,3894,34.639432,-102.723066,0.03591160220994475
basalt,co,3891,39.358174,-107.018557,0
montesano,wa,3891,47.014726,-123.585711,0
booneville,ar,3888,35.139202,-93.918722,0.0684931506849315
nichols hills,ok,3887,35.546389,-97.54327,0.0821917808219178
citronelle,al,3887,31.097266,-88.249839,0.18356164383561643
semmes,al,3886,30.758739,-88.223075,0.18356164383561643
carrollton,ky,3886,38.678108,-85.165302,0.09315068493150686
williamston,mi,3883,42.683348,-84.283557,0.0684931506849315
bordentown,nj,3882,40.149693,-74.707679,0
marshall,il,3880,39.396801,-87.692371,0.10136986301369863
camdenton,mo,3880,38.013237,-92.751393,0.1295774647887324
belleville,mi,3880,42.201917,-83.482812,0.043835616438356165
quitman,ga,3871,30.784582,-83.560537,0.12876712328767123
valdez,ak,3870,61.083621,-146.317179,0
madison,il,3868,38.675835,-90.10905,0.08767123287671233
florence,co,3865,38.379826,-105.098107,0.0027397260273972603
ashland,mo,3865,38.77326,-92.26794,0.1095890410958904
lancaster,ky,3864,37.614373,-84.583209,0.16806722689075632
cozad,ne,3863,40.861294,-99.986376,0.0410958904109589
farmerville,la,3862,32.775105,-92.400519,0.0027397260273972603
coquille,or,3858,43.180331,-124.184163,0
indian head,md,3857,38.598618,-77.155672,0.11263736263736264
southgate,ky,3856,39.065093,-84.473899,0.09863013698630137
ovilla,tx,3855,32.541277,-96.883463,0.0821917808219178
wingate,nc,3854,34.984849,-80.44995,0.13150684931506848
garden ridge,tx,3850,29.636465,-98.292472,0.14246575342465753
valley grande,al,3849,32.486872,-87.032773,0.18156424581005587
crittenden,ky,3848,38.78848,-84.601926,0.09315068493150686
ravenswood,wv,3843,38.956291,-81.761981,0.10410958904109589
lonsdale,mn,3843,44.477534,-93.420258,0.08767123287671233
deephaven,mn,3843,44.929443,-93.523245,0.0547945205479452
leo-cedarville,in,3842,41.220642,-85.021856,0.11049723756906077
linden,mi,3839,42.819164,-83.781225,0.0547945205479452
cresco,ia,3833,43.371757,-92.11635,0.10144927536231885
lambertville,nj,3833,40.368563,-74.943049,0.08767123287671233
moxee,wa,3831,46.563318,-120.395636,0.0027397260273972603
richwood,tx,3830,29.100666,-95.400608,0.20821917808219179
albia,ia,3829,41.027115,-92.803847,0.08767123287671233
rocky ford,co,3827,38.050212,-103.722672,0.00821917808219178
monticello,ia,3825,42.230924,-91.183915,0.10410958904109589
eastland,tx,3825,32.401538,-98.817336,0.09243697478991597
plainwell,mi,3822,42.452003,-85.650721,0.07671232876712329
roosevelt park,mi,3821,43.198147,-86.273346,0.0547945205479452
ashburn,ga,3820,31.709191,-83.652424,0.1401098901098901
hesston,ks,3813,38.140363,-97.42166,0.09315068493150686
emmetsburg,ia,3811,43.114798,-94.679579,0.043835616438356165
broadway,va,3807,38.608485,-78.801366,0.07397260273972603
bishop,ca,3806,37.366381,-118.395808,0.005479452054794521
nome,ak,3806,64.505736,-165.415307,0
edgewood,nm,3805,35.137893,-106.215241,0
sunset beach,nc,3801,33.894817,-78.504987,0
thompson's station,tn,3801,35.809017,-86.899924,0.21021021021021022
hardin,mt,3800,45.742494,-107.607807,0
avalon,ca,3799,33.324039,-118.334606,0.10684931506849316
hiram,ga,3792,33.890794,-84.750541,0.18356164383561643
carter lake,ia,3791,41.288533,-95.916872,0.06575342465753424
cisco,tx,3791,32.385006,-98.980342,0.09243697478991597
beloit,ks,3790,39.464698,-98.10834,0.049315068493150684
jackson,la,3788,30.83463,-91.208479,0.1726027397260274
shannon hills,ar,3786,34.617533,-92.402019,0.0821917808219178
mills,wy,3785,42.84598,-106.381955,0.0027397260273972603
windsor,nc,3785,35.993022,-76.939925,0.229607250755287
upland,in,3785,40.462848,-85.500987,0.10410958904109589
franklinton,la,3782,30.848234,-90.145869,0.2747875354107649
north muskegon,mi,3779,43.252163,-86.270831,0.1132596685082873
lancaster,wi,3778,42.847327,-90.706409,0.06575342465753424
vienna,ga,3777,32.092747,-83.786839,0.13972602739726028
evergreen,al,3774,31.442718,-86.959904,0.136986301369863
cleveland,ga,3773,34.59704,-83.760707,0.1726027397260274
sweeny,tx,3771,29.046085,-95.698467,0.2684931506849315
clyde,tx,3771,32.405586,-99.503918,0.06027397260273973
ballinger,tx,3767,31.739146,-99.955413,0
angels,ca,3767,38.071037,-120.551729,0.01643835616438356
carolina shores,nc,3767,33.907949,-78.57311,0
marianna,ar,3766,34.773681,-90.767424,0.10743801652892562
jasper,ga,3762,34.466199,-84.435863,0.23478260869565218
canton,tx,3752,32.554245,-95.863534,0.1095890410958904
fairbury,ne,3751,40.143525,-97.176502,0.06301369863013699
forks,wa,3747,47.952475,-124.389822,0
nowata,ok,3743,36.698552,-95.638207,0.04155124653739612
independence,mn,3741,45.018594,-93.71975,0.09315068493150686
clifton forge,va,3739,37.82332,-79.825194,0.07945205479452055
waverly,ne,3739,40.911011,-96.534117,0.005479452054794521
jamestown,nc,3737,35.998375,-79.935472,0.16164383561643836
waukon,ia,3736,43.268396,-91.478137,0.10144927536231885
highland beach,fl,3729,26.409316,-80.066366,0.5457063711911357
west liberty,ia,3728,41.57245,-91.262639,0.07123287671232877
west point,ga,3728,32.898518,-85.141499,0.12087912087912088
lyons,ks,3725,38.346575,-98.205155,0.057534246575342465
wheatland,ca,3725,39.007637,-121.428864,0.0027397260273972603
algood,tn,3725,36.200024,-85.446706,0
north east,md,3723,39.606024,-75.938713,0
hudson,nc,3721,35.847459,-81.486517,0.06318681318681318
emerald isle,nc,3720,34.664426,-77.031368,0.1917808219178082
burlington,co,3720,39.304491,-102.271463,0.010958904109589041
kiel,wi,3719,43.91602,-88.026497,0.021917808219178082
lake providence,la,3715,32.801973,-91.175232,0.09192200557103064
bayport,mn,3714,45.016843,-92.782773,0.06027397260273973
st. charles,mn,3709,43.968568,-92.05958,0.09269662921348315
oneida,tn,3709,36.517368,-84.509218,0.13150684931506848
pelham,ga,3708,31.126568,-84.151545,0
honea path,sc,3707,34.44714,-82.394263,0.1506849315068493
dell rapids,sd,3706,43.824824,-96.714589,0.16066481994459833
harrisburg,or,3704,44.270278,-123.162583,0
hebron,in,3704,41.32496,-87.202404,0.07671232876712329
umatilla,fl,3702,28.927012,-81.664188,0.26575342465753427
aurora,in,3701,39.065285,-84.902671,0.09315068493150686
ringgold,ga,3700,34.914778,-85.122412,0.14246575342465753
severance,co,3697,40.539441,-104.870121,0.005479452054794521
odenville,al,3695,33.700875,-86.423371,0.17534246575342466
granger,wa,3695,46.345295,-120.192673,0.0027397260273972603
rock valley,ia,3693,43.204688,-96.292442,0.09863013698630137
frederick,ok,3692,34.352531,-98.986775,0.11235955056179775
harrington,de,3691,38.924462,-75.569546,0.26176470588235295
horicon,wi,3689,43.444778,-88.637063,0.043835616438356165
stanley,nc,3685,35.355451,-81.094445,0.09863013698630137
clifton,az,3685,33.029533,-109.284005,0.03287671232876712
fairview,nc,3684,35.522518,-82.401308,0.13150684931506848
norwood young america,mn,3677,44.772924,-93.921012,0.06301369863013699
eastover,nc,3677,35.095268,-78.786234,0.18356164383561643
stanford,ky,3675,37.539395,-84.661709,0.16806722689075632
eveleth,mn,3673,47.475191,-92.549472,0.016574585635359115
cuthbert,ga,3670,31.770686,-84.793575,0.11506849315068493
hohenwald,tn,3667,35.551881,-87.553613,0.21021021021021022
unadilla,ga,3666,32.257284,-83.735898,0.13972602739726028
rayville,la,3664,32.470982,-91.757449,0.09315068493150686
dublin,tx,3664,32.087765,-98.338865,0.10136986301369863
gaylord,mi,3660,45.021148,-84.679641,0.0273972602739726
wheatland,wy,3659,42.051648,-104.959463,0
plymouth,nc,3658,35.858537,-76.748202,0.229607250755287
piggott,ar,3655,36.385347,-90.201527,0.11506849315068493
osage,ia,3654,43.282646,-92.811415,0.1095890410958904
o'neill,ne,3653,42.461019,-98.646493,0.03561643835616438
wellsville,ut,3650,41.625291,-111.938952,0.022792022792022793
eagle lake,tx,3650,29.587326,-96.328579,0.2054794520547945
lowell,nc,3649,35.268713,-81.10114,0.13150684931506848
byron,il,3648,42.127081,-89.262726,0.06027397260273973
oglesby,il,3647,41.295964,-89.069271,0.10164835164835165
wrightsville,ga,3642,32.726733,-82.720136,0.1565934065934066
carrollton,mo,3638,39.363642,-93.49506,0.0958904109589041
johnson,ar,3634,36.133854,-94.174269,0.25205479452054796
leonardtown,md,3633,38.303891,-76.639653,0.1780821917808219
fairbury,il,3630,40.745697,-88.518082,0.10136986301369863
columbus,tx,3629,29.702778,-96.557057,0.18282548476454294
paoli,in,3629,38.556675,-86.470437,0
quartzsite,az,3626,33.667507,-114.217041,0.02197802197802198
vivian,la,3626,32.871408,-93.986286,0.11232876712328767
cedar springs,mi,3624,43.219408,-85.553023,0.06027397260273973
hobart,ok,3621,35.024696,-99.087646,0.03296703296703297
beaver dam,ky,3618,37.405679,-86.873842,0.11232876712328767
melrose,mn,3616,45.677008,-94.814774,0.0446927374301676
palmyra,mo,3616,39.798554,-91.527162,0.1232876712328767
kimberly,id,3610,42.533346,-114.369995,0.005479452054794521
carefree,az,3610,33.823195,-111.913378,0.0547945205479452
pawhuska,ok,3605,36.669064,-96.331216,0.04155124653739612
mission hills,ks,3601,39.014035,-94.617552,0.12876712328767123
holts summit,mo,3600,38.647266,-92.113009,0.09863013698630137
st. augusta,mn,3598,45.450173,-94.193785,0.03287671232876712
knox,in,3597,41.290987,-86.621047,0.12
yuma,co,3596,40.1244,-102.717612,0.011204481792717087
saluda,sc,3596,34.001172,-81.771638,0.1510989010989011
benson,nc,3591,35.387098,-78.540856,0.14246575342465753
ozark,ar,3590,35.503112,-93.833022,0.0684931506849315
elizabethtown,nc,3586,34.623819,-78.609434,0.18904109589041096
red bud,il,3586,38.207482,-90.002389,0.16164383561643836
peralta,nm,3585,34.828199,-106.686345,0.03287671232876712
centerville,tn,3584,35.826057,-87.437441,0.21021021021021022
le roy,il,3582,40.339394,-88.761088,0.0958904109589041
blackshear,ga,3581,31.29937,-82.243468,0.13150684931506848
colonial beach,va,3580,38.264407,-76.993729,0.16022099447513813
oregon,il,3580,42.012703,-89.335773,0.07671232876712329
morganfield,ky,3578,37.68891,-87.881356,0.1232876712328767
two harbors,mn,3578,47.030185,-91.674973,0.0521978021978022
camden,tn,3575,36.06626,-88.104389,0.17280453257790368
